date,siteID,mean,min,max,var,expuncert,meanstderr
2019-05-30,UKFS,12.946385714285714,11.8625,14.3302,0.2137,0.1418,0.0109
2019-05-31,UKFS,15.961883333333333,14.8193,17.7058,0.5314,0.1459,0.0172
2019-06-01,UKFS,17.997608333333332,16.0201,19.6392,0.0753,0.1429,0.0065
2019-06-02,UKFS,16.565275,15.8049,17.8137,0.0486,0.1422,0.0052
2019-06-03,UKFS,16.68765,15.6166,18.0922,0.0917,0.1427,0.0071
2019-06-04,UKFS,19.77253333333333,19.1571,20.4722,0.0174,0.1431,0.0031
2019-06-05,UKFS,21.826900000000002,20.8703,23.0414,0.0383,0.1444,0.0046
2019-06-06,UKFS,18.786125,18.4193,19.4019,0.029,0.1428,0.004
2019-06-07,UKFS,20.702481249999998,19.3502,22.4065,0.0637,0.1444,0.006
2019-06-08,UKFS,19.7845375,17.7846,21.7516,0.1593,0.1443,0.0094
2019-06-09,UKFS,19.735599999999998,18.0479,21.4023,0.2963,0.1457,0.0128
2019-06-10,UKFS,13.4348625,12.4031,15.3628,0.144,0.1419,0.0089
2019-06-11,UKFS,15.41503125,12.6688,16.7653,0.1182,0.1421,0.0081
2019-06-12,UKFS,14.606937499999999,13.8535,15.9424,0.0938,0.1418,0.0072
2019-06-13,UKFS,12.34271875,10.1858,15.2526,0.2411,0.1425,0.0116
2019-06-14,UKFS,16.6504625,14.4656,17.7374,0.5267,0.1458,0.0171
2019-06-15,UKFS,19.127425,18.0125,20.3697,0.2607,0.145,0.012
2019-06-16,UKFS,19.0503375,18.1547,19.6476,0.0345,0.1429,0.0044
2019-06-17,UKFS,19.91304375,19.4539,20.7369,0.0238,0.1432,0.0036
2019-06-18,UKFS,18.93788125,17.6047,19.9915,0.0617,0.1432,0.0059
2019-06-19,UKFS,18.41675294117647,18.1684,19.0056,0.0139,0.1425,0.0028
2019-06-20,UKFS,17.9153375,16.3908,19.4572,0.1186,0.1434,0.0081
2019-06-21,UKFS,18.99921875,17.9359,23.5256,5.0746,0.1803,0.054
2019-06-22,UKFS,21.12183125,19.3044,23.664,0.5042,0.1481,0.0167
2019-06-23,UKFS,17.676875,17.2667,18.2311,0.0152,0.1421,0.0029
2019-06-24,UKFS,15.4028375,14.9817,16.2381,0.0422,0.1415,0.0048
2019-06-25,UKFS,19.209609999999998,18.0357,20.4242,0.0968,0.1437,0.0073
2019-06-26,UKFS,20.09724375,18.458,22.7522,0.3558,0.1463,0.0141
2019-06-27,UKFS,22.23618125,20.9459,23.6906,0.0497,0.1447,0.0053
2019-06-28,UKFS,23.7090375,22.5125,25.098,0.0982,0.1458,0.0074
2019-06-29,UKFS,24.73269375,23.6228,25.5065,0.0389,0.1455,0.0046
2019-06-30,UKFS,23.26473125,22.0864,24.9493,0.0838,0.1455,0.0068
2019-07-01,UKFS,22.96124375,21.5198,24.1937,0.0819,0.1451,0.0067
2019-07-02,UKFS,22.9389,21.8593,24.5021,0.0704,0.1453,0.0063
2019-07-03,UKFS,21.4335375,20.7644,22.2229,0.0725,0.1441,0.0063
2019-07-04,UKFS,21.8674,21.273,22.2982,0.0133,0.144,0.0027
2019-07-05,UKFS,22.373875,22.0683,22.6462,0.0044,0.1441,0.0016
2019-07-06,UKFS,22.01323125,21.1323,22.6982,0.0519,0.1444,0.0054
2019-07-07,UKFS,22.58365,22.0872,23.3768,0.0433,0.1444,0.0049
2019-07-08,UKFS,22.17184375,21.4133,22.9942,0.0251,0.1444,0.0037
2019-07-09,UKFS,22.0730125,20.686,23.8011,1.1809,0.1533,0.0256
2019-07-10,UKFS,25.39296875,23.8548,26.9564,0.3382,0.1484,0.0137
2019-07-11,UKFS,19.76611875,18.9861,21.3165,0.1061,0.1443,0.0077
2019-07-12,UKFS,21.209375,18.5165,22.9724,0.0803,0.1444,0.0067
2019-07-13,UKFS,21.615425,19.6684,23.6134,0.2234,0.1454,0.0111
2019-07-14,UKFS,22.700875,20.5223,24.3635,0.2115,0.1456,0.0108
2019-07-15,UKFS,20.05045625,19.1421,21.2778,0.0607,0.1439,0.0058
2019-07-16,UKFS,20.8498625,19.3298,22.3522,0.097,0.1442,0.0073
2019-07-17,UKFS,24.49645625,23.3955,25.8692,0.1735,0.1463,0.0098
2019-07-18,UKFS,25.5175875,24.6858,26.5715,0.0464,0.146,0.0051
2019-07-19,UKFS,25.770825,25.0366,26.5251,0.0199,0.1458,0.0033
2019-07-20,UKFS,25.05934375,24.334,25.8649,0.0269,0.1456,0.0039
2019-07-21,UKFS,20.6908,20.4541,21.1673,0.0116,0.1432,0.0025
2019-07-22,UKFS,18.8096875,18.1617,19.7293,0.0435,0.1429,0.0049
2019-07-23,UKFS,15.83873125,15.0338,17.5135,0.0842,0.1424,0.0068
2019-07-24,UKFS,18.17416,16.1837,20.3505,0.1794,0.1439,0.01
2019-07-25,UKFS,17.82502,16.4045,19.8775,0.1838,0.1439,0.0101
2019-07-26,UKFS,19.68813,18.8146,20.6298,0.0372,0.1432,0.0045
2019-07-27,UKFS,20.146155,19.2851,21.0202,0.0315,0.1433,0.0042
2019-07-28,UKFS,21.32303,20.4251,22.6898,0.1062,0.1446,0.0077
2019-07-29,UKFS,21.92565,21.5246,22.8898,0.0763,0.1445,0.0065
2019-07-30,UKFS,20.11046,19.2292,21.3277,0.1064,0.144,0.0077
2019-07-31,UKFS,19.64316,19.3801,20.1049,0.0157,0.1428,0.003
2019-08-01,UKFS,19.745919999999998,19.5049,20.0978,0.0025,0.1427,0.0012
2019-08-02,UKFS,19.994095,19.133,21.1933,0.1359,0.1439,0.0087
2019-08-03,UKFS,20.223925,19.7382,20.8057,0.0237,0.1432,0.0036
2019-08-04,UKFS,20.0908,19.2505,21.5798,0.0994,0.1441,0.0074
2019-08-05,UKFS,21.358035,19.9173,22.9026,0.1478,0.1448,0.0091
2019-08-06,UKFS,22.89029,21.9894,23.5637,0.0617,0.1447,0.0059
2019-08-07,UKFS,21.249405,19.6378,23.3081,0.3312,0.1463,0.0136
2019-08-08,UKFS,20.517275,20.0561,21.2079,0.0226,0.1433,0.0035
2019-08-09,UKFS,20.367265,19.6872,21.6994,0.302,0.1456,0.013
2019-08-10,UKFS,22.099795,21.5683,22.6124,0.0231,0.1439,0.0036
2019-08-11,UKFS,23.486449999999998,22.3463,25.1232,0.1393,0.1456,0.0088
2019-08-12,UKFS,21.64142,21.2386,22.2506,0.0311,0.1438,0.0042
2019-08-13,UKFS,23.29272,22.6371,24.2746,0.0759,0.145,0.0065
2019-08-14,UKFS,20.859655,20.3925,21.7485,0.042,0.1437,0.0048
2019-08-15,UKFS,17.729375,16.812,19.6397,0.2992,0.1447,0.0129
2019-08-16,UKFS,18.35525,17.9762,19.0868,0.0134,0.1423,0.0027
2019-08-17,UKFS,18.550965,18.3683,18.9577,0.009,0.1423,0.0022
2019-08-18,UKFS,21.81721,20.1419,23.1888,0.2538,0.1456,0.0119
2019-08-19,UKFS,21.866934999999998,21.3159,22.801,0.0393,0.1442,0.0047
2019-08-20,UKFS,26.0101,24.614,26.8363,0.0862,0.1461,0.0069
2019-08-21,UKFS,21.299405,20.7118,22.1866,0.0928,0.1442,0.0072
2019-08-22,UKFS,21.3466,21.0567,21.8667,0.0069,0.1435,0.002
2019-08-23,UKFS,20.66425,20.3702,21.1219,0.0131,0.1432,0.0027
2019-08-24,UKFS,18.690765,18.2005,19.4711,0.0136,0.1424,0.0027
2019-08-25,UKFS,18.92686,18.4509,19.4784,0.0181,0.1425,0.0036
2019-08-26,UKFS,18.337045,17.9657,18.9364,0.0064,0.1422,0.0019
2019-08-27,UKFS,16.613364999999998,15.4555,18.3348,0.1525,0.1426,0.0092
2019-08-28,UKFS,16.58647,14.9626,18.3694,0.0772,0.1424,0.0065
2019-08-29,UKFS,19.54912,18.4846,20.6187,0.0794,0.1431,0.0066
2019-08-30,UKFS,18.070475,17.6215,19.3742,0.062,0.1429,0.0059
2019-08-31,UKFS,15.318825,14.9514,16.055,0.0487,0.1413,0.0052
2019-09-01,UKFS,18.67501,18.3004,19.4049,0.0148,0.1424,0.0029
2019-09-02,UKFS,18.0829,17.644,18.754,0.0189,0.1422,0.0032
2019-09-03,UKFS,22.843015,21.5472,24.1182,0.0942,0.1447,0.0072
2019-09-04,UKFS,19.38071,18.8593,20.2343,0.0187,0.1429,0.0032
2019-09-05,UKFS,18.595775,18.0701,19.4423,0.0675,0.1429,0.0061
2019-09-06,UKFS,21.233525,20.1312,23.5264,0.1348,0.1449,0.0087
2019-09-07,UKFS,17.49221,16.8936,18.3534,0.0532,0.1423,0.0054
2019-09-08,UKFS,20.06224,19.4407,21.8401,0.2489,0.1453,0.0118
2019-09-09,UKFS,21.75424,20.7807,23.2766,0.0932,0.1445,0.0072
2019-09-10,UKFS,22.842035,22.0046,23.6521,0.0163,0.1443,0.003
2019-09-11,UKFS,22.045895,21.5171,22.4465,0.0145,0.1438,0.0028
2019-09-12,UKFS,23.0165,22.5047,23.4194,0.0076,0.1442,0.0021
2019-09-13,UKFS,15.536835,14.649,16.5936,0.0418,0.1414,0.0048
2019-09-14,UKFS,16.505285,15.4017,17.6267,0.14,0.1424,0.0088
2019-09-15,UKFS,22.613285,21.6682,23.502,0.0632,0.1446,0.0059
2019-09-16,UKFS,22.44631,21.477,23.2878,0.0313,0.1441,0.0042
2019-09-17,UKFS,22.01469,21.2302,23.3927,0.0399,0.1444,0.0047
2019-09-18,UKFS,21.80728,20.7239,22.5785,0.041,0.1439,0.0048
2019-09-19,UKFS,22.019265,20.9137,23.438,0.0381,0.1442,0.0046
2019-09-20,UKFS,21.34346,20.7609,22.1946,0.0386,0.1437,0.0046
2019-09-21,UKFS,22.573305,22.3599,22.8204,0.0105,0.144,0.0024
2019-09-22,UKFS,NA,NA,NA,NA,NA,NA
2019-09-23,UKFS,14.51296,13.7093,15.6964,0.08,0.1412,0.0067
2019-09-24,UKFS,17.08173,15.4178,18.4492,0.1122,0.1423,0.0079
2019-09-25,UKFS,20.74063,20.1394,21.1256,0.0345,0.1433,0.0044
2019-09-26,UKFS,13.579785,12.6726,14.9094,0.2118,0.142,0.0108
2019-09-27,UKFS,21.15467,20.146,22.2821,0.0511,0.1439,0.0053
2019-09-28,UKFS,15.242195,14.7518,15.8707,0.0123,0.1409,0.0026
2019-09-29,UKFS,21.081125,20.2345,21.7194,0.0278,0.1435,0.0039
2019-09-30,UKFS,22.918145,22.2527,23.3892,0.0108,0.1442,0.0024
2019-10-01,UKFS,21.776005,21.4063,22.2065,0.0078,0.1437,0.0021
2019-10-02,UKFS,19.20415,17.8205,21.2958,0.4898,0.147,0.0165
2019-10-03,UKFS,9.54154,9.076,10.3201,0.0115,0.1385,0.0025
2019-10-04,UKFS,9.863565,9.4989,10.6077,0.0101,0.1386,0.0024
2019-10-05,UKFS,15.31546,14.1521,16.432,0.0295,0.1412,0.004
2019-10-06,UKFS,11.26374,9.3234,13.4935,0.086,0.1403,0.0069
2019-10-07,UKFS,8.881805,7.2627,11.4205,0.4384,0.1423,0.0156
2019-10-08,UKFS,8.97506,7.4756,10.7284,0.1228,0.1392,0.0083
2019-10-09,UKFS,11.85785,11.4544,12.2313,0.0082,0.1393,0.0021
2019-10-10,UKFS,16.351914999999998,15.2521,18.0364,0.3143,0.144,0.0132
2019-10-11,UKFS,2.736965,2.1516,3.6312,0.02,0.1356,0.0033
2019-10-12,UKFS,2.3522600000000002,1.2539,3.3525,0.2201,0.1371,0.0111
2019-10-13,UKFS,5.457705,3.6248,8.2707,0.2873,0.139,0.0126
2019-10-14,UKFS,7.130295,5.3657,9.919,0.3136,0.1398,0.0132
2019-10-15,UKFS,16.860325,16.0305,17.3089,0.0344,0.1415,0.0044
2019-10-16,UKFS,5.34542,4.4316,6.2718,0.0731,0.1371,0.0064
2019-10-17,UKFS,5.7519100000000005,5.1766,6.4328,0.0388,0.1369,0.0046
2019-10-18,UKFS,10.820065,10.2095,11.2799,0.0333,0.1391,0.0043
2019-10-19,UKFS,11.448075,11.264,11.8491,0.0026,0.1391,0.0012
2019-10-20,UKFS,8.78309,7.0663,10.2022,0.2813,0.1404,0.0125
2019-10-21,UKFS,6.466195,6.1533,7.0627,0.0273,0.1372,0.0039
2019-10-22,UKFS,5.794335,5.3097,6.1411,0.0125,0.1368,0.0026
2019-10-23,UKFS,9.748525,8.8926,10.4853,0.0441,0.1387,0.0049
2019-10-24,UKFS,4.88712,4.3689,5.4498,0.01,0.1363,0.0024
2019-10-25,UKFS,3.044245,2.5501,3.5785,0.0451,0.1358,0.005
2019-10-26,UKFS,2.57673,1.9007,3.3102,0.0289,0.1355,0.004
2019-10-27,UKFS,5.434225,4.4489,7.2056,0.1443,0.1377,0.009
2019-10-28,UKFS,2.6412649999999998,2.2634,3.1792,0.0031,0.1354,0.0013
2019-10-29,UKFS,-0.72638,-1.3962,0.1429,0.0501,0.1343,0.0053
2019-10-30,UKFS,0.909315,0.5104,1.3143,0.0083,0.1346,0.0021
2019-10-31,UKFS,-4.556705,-5.371,-4.0624,0.0267,0.1323,0.0039
2019-11-01,UKFS,0.041415,-0.8726,0.7028,0.0344,0.1346,0.0044
2019-11-02,UKFS,-0.819665,-2.008,0.414,0.1348,0.1352,0.0087
2019-11-03,UKFS,5.85684,4.9243,6.4487,0.0349,0.1369,0.0044
2019-11-04,UKFS,7.750145,7.4008,8.1478,0.0205,0.1376,0.0034
2019-11-05,UKFS,3.504835,1.4035,5.7275,1.237,0.1461,0.0262
2019-11-06,UKFS,4.990985,3.0548,7.0707,0.0938,0.1372,0.0072
2019-11-07,UKFS,-3.669015,-4.638,-1.9827,0.115,0.1345,0.01
2019-11-08,UKFS,-5.205385,-6.9194,-3.4031,0.256,0.1345,0.0119
2019-11-09,UKFS,2.32124,1.4402,2.7393,0.0251,0.1353,0.0037
2019-11-10,UKFS,8.01717,6.0765,9.3704,0.13,0.1389,0.0085
2019-11-11,UKFS,-3.694375,-5.2398,-2.0277,0.0609,0.1334,0.0059
2019-11-12,UKFS,-13.99836,-14.5271,-13.3303,0.0282,0.1283,0.004
2019-11-13,UKFS,-5.460805,-5.9472,-5.1878,0.0071,0.1318,0.0028
2019-11-14,UKFS,0.25840526315789475,-1.7508,1.32,0.0742,0.1357,0.0094
2019-11-15,UKFS,-0.543015,-3.4593,1.5997,0.2242,0.1357,0.0112
2019-11-16,UKFS,2.1446,-0.0201,3.1502,0.1024,0.1355,0.0075
2019-11-17,UKFS,7.95285,6.9733,8.6628,0.0362,0.1379,0.0045
2019-11-18,UKFS,2.0159000000000002,-0.1226,3.3791,0.0374,0.1356,0.005
2019-11-19,UKFS,5.67132,3.6376,6.4295,0.0986,0.1369,0.0074
2019-11-20,UKFS,10.130005555555556,8.0588,11.0564,0.0728,0.139,0.0064
2019-11-21,UKFS,7.169225,6.4315,8.1818,0.0324,0.1397,0.0122
2019-11-22,UKFS,-0.65993125,-1.6198,0.2562,0.0672,0.1343,0.0061
2019-11-23,UKFS,-0.696385,-0.9223,-0.3307,0.0028,0.1338,0.0012
2019-11-24,UKFS,2.06311,-1.0846,3.951,0.2864,0.1376,0.0126
2019-11-25,UKFS,6.314585,3.3971,7.6946,0.1805,0.1379,0.01
2019-11-26,UKFS,3.5298,2.2495,4.3537,0.0307,0.1365,0.0073
2019-11-27,UKFS,0.060615,-0.7232,0.4741,0.0434,0.1343,0.0049
2019-11-28,UKFS,-1.12421,-1.4699,-0.4592,0.0144,0.1339,0.0028
2019-11-29,UKFS,1.46884,1.1803,1.8428,0.0015,0.1348,9e-4
2019-11-30,UKFS,6.6558625,6.1527,7.2812,0.0196,0.1372,0.0033
2019-12-01,UKFS,1.70464,1.1345,2.139,0.0124,0.1356,0.0076
2019-12-02,UKFS,-4.90129,-5.8619,-4.6561,0.0385,0.1321,0.0046
2019-12-03,UKFS,0.303465,-1.777,1.1594,0.1918,0.1354,0.0103
2019-12-04,UKFS,2.09106,0.2903,2.8021,0.0788,0.1356,0.0066
2019-12-05,UKFS,3.89704,0.0941,5.841,0.1566,0.1378,0.0093
2019-12-06,UKFS,0.5954222222222222,-0.7916,1.5676,0.0756,0.1399,0.02
2019-12-07,UKFS,-2.21096,-3.7633,-1.2599,0.0617,0.1338,0.0059
2019-12-08,UKFS,5.18088,3.5021,5.7765,0.0503,0.1366,0.0053
2019-12-09,UKFS,7.694675,6.5375,8.143,0.0461,0.1376,0.0051
2019-12-10,UKFS,-6.81447,-8.5553,-6.2695,0.094,0.1317,0.0072
2019-12-11,UKFS,-2.37608,-4.8326,-1.4134,0.2197,0.1346,0.011
2019-12-12,UKFS,5.667776470588235,5.0153,6.0054,0.0235,0.1367,0.0036
2019-12-13,UKFS,2.09323,-1.1994,4.4523,0.119,0.1362,0.0081
2019-12-14,UKFS,-1.344075,-1.687,-0.9012,0.0051,0.1337,0.003
2019-12-15,UKFS,-4.57859,-4.9017,-4.0231,0.0062,0.1322,0.0019
2019-12-16,UKFS,-6.23398,-6.5392,-5.939,0.002,0.1314,0.001
2019-12-17,UKFS,-7.47215,-7.5641,-7.3091,0.0033,0.1308,0.0014
2019-12-18,UKFS,-6.451425,-9.1573,-4.3779,0.1543,0.1332,0.0093
2019-12-19,UKFS,0.340405,-2.3537,1.7507,0.2005,0.1355,0.0106
2019-12-20,UKFS,1.90376,-0.1678,2.8776,0.0775,0.1362,0.0086
2019-12-21,UKFS,1.3277894736842106,-0.9786,2.5371,0.2929,0.1368,0.0128
2019-12-22,UKFS,0.4845894736842105,0.2346,0.8247,0.0066,0.1344,0.0027
2019-12-23,UKFS,1.655745,-0.3509,2.7904,0.103,0.1357,0.0076
2019-12-24,UKFS,5.3863,3.839,6.306,0.0225,0.1418,0.0193
2019-12-25,UKFS,9.616005,7.5071,10.3593,0.0723,0.1386,0.0063
2019-12-26,UKFS,0.71907,-0.2117,1.4355,0.0235,0.1346,0.0042
2019-12-27,UKFS,-2.50475,-4.2226,-1.5569,0.1032,0.1336,0.0076
2019-12-28,UKFS,8.68808,8.4154,9.3468,0.047,0.1384,0.0051
2019-12-29,UKFS,4.715025,2.9188,6.368,0.0957,0.1399,0.0149
2019-12-30,UKFS,-0.066595,-0.282,0.1864,0.0013,0.1341,9e-4
2019-12-31,UKFS,-1.883585,-2.8602,-1.2331,0.0491,0.1335,0.0052
2020-01-01,UKFS,-1.942205,-3.9496000000000002,-0.8726,0.0344,0.1338,0.0044
2020-01-02,UKFS,4.298175,3.3621,4.5541,0.0176,0.1361,0.0031
2020-01-03,UKFS,1.445835,-2.0325,2.5333,0.4895,0.1387,0.0165
2020-01-04,UKFS,-2.71046,-4.3705,-2.0167,0.084,0.1333,0.0068
2020-01-05,UKFS,2.413815,0.7009,3.4485,0.1663,0.1363,0.0096
2020-01-06,UKFS,-1.52868,-4.7197,0.7841,0.1198,0.1349,0.0082
2020-01-07,UKFS,-1.9739200000000001,-4.4648,-0.6358,0.1607,0.1345,0.0094
2020-01-08,UKFS,-0.8880399999999999,-2.4756,-0.2934,0.06,0.134,0.0058
2020-01-09,UKFS,11.3306875,10.5942,11.8927,0.0366,0.1393,0.0045
2020-01-10,UKFS,3.27815,2.0983,4.1652,0.1229,0.1367,0.0083
2020-01-11,UKFS,-9.172039999999999,-9.7726,-8.3909,0.0124,0.1305,0.0063
2020-01-12,UKFS,-6.1549875,-6.4092,-5.8726,0.0015,0.1315,0.001
2020-01-13,UKFS,NA,NA,NA,NA,NA,NA
2020-01-14,UKFS,4.84301875,2.3074,6.1675,0.3499,0.1388,0.0139
2020-01-15,UKFS,7.812715,7.41,8.139,0.0094,0.1376,0.0023
2020-01-16,UKFS,-11.55006,-12.0255,-11.1207,0.0051,0.1293,0.0017
2020-01-17,UKFS,-2.511295,-2.8666,-1.5562,0.0459,0.1337,0.0051
2020-01-18,UKFS,-0.8603473684210526,-3.1047,2.4982,0.4774,0.1389,0.0191
2020-01-19,UKFS,-10.02239,-11.2658,-8.9044,0.0588,0.1309,0.0077
2020-01-20,UKFS,-10.80124,-11.4299,-10.0303,0.1123,0.1304,0.0079
2020-01-21,UKFS,-14.69665,-15.5024,-13.5887,0.0408,0.1284,0.0048
2020-01-22,UKFS,0.27016111111111113,-0.0258,0.9216,0.0222,0.1346,0.0035
2020-01-23,UKFS,0.7515375,0.5315,0.9117,0.0028,0.1344,0.0012
2020-01-24,UKFS,-0.8945894736842105,-1.1045,-0.7926,9e-4,0.1337,0.0016
2020-01-25,UKFS,-3.131325,-3.6991,-2.4544,0.0104,0.1329,0.0024
2020-01-26,UKFS,-2.67363,-4.4746,-1.4813,0.0552,0.1336,0.0055
2020-01-27,UKFS,0.1565,-2.6251,1.8445,0.1281,0.135,0.0084
2020-01-28,UKFS,-1.09348,-1.7082,-0.485,0.0137,0.1338,0.0028
2020-01-29,UKFS,-2.78837,-3.493,-2.2312,0.0322,0.1331,0.0042
2020-01-30,UKFS,-2.49206,-2.8625,-2.2012,0.032,0.1333,0.0042
2020-01-31,UKFS,-0.6684833333333333,-1.7675,-0.1797,0.0979,0.1345,0.0074
2020-02-01,UKFS,-2.732615,-4.2086,-2.038,0.043,0.1331,0.0049
2020-02-02,UKFS,5.328785,1.477,6.7922,0.6631,0.1414,0.0192
2020-02-03,UKFS,9.472405,4.2298,12.429,0.5797,0.1426,0.0179
2020-02-04,UKFS,-0.75081,-1.0873,-0.2845,0.0111,0.1341,0.0039
2020-02-05,UKFS,-3.019015,-3.4128,-2.6519,0.0015,0.1329,0.0014
2020-02-06,UKFS,-7.29429,-9.9305,-5.5103,0.214,0.1332,0.0112
2020-02-07,UKFS,-2.86624,-4.2934,-2.305,0.1808,0.1342,0.01
2020-02-08,UKFS,-7.1403,-9.304,-6.1664,0.1088,0.1318,0.0078
2020-02-09,UKFS,5.9742375,5.2009,6.3436,0.077,0.1374,0.0065
2020-02-10,UKFS,-4.40635,-6.3298,-3.725,0.1399,0.1334,0.0088
2020-02-11,UKFS,-0.8301333333333333,-1.9983,-0.3158,0.1058,0.1344,0.0077
2020-02-12,UKFS,-0.39607,-1.5747,0.3387,0.0727,0.1346,0.0064
2020-02-13,UKFS,-16.855385,-17.4288,-16.2424,0.0096,0.1271,0.0023
2020-02-14,UKFS,-16.20178,-17.6831,-15.0162,0.0537,0.128,0.0055
2020-02-15,UKFS,0.6212333333333333,-0.5938,1.079,0.0444,0.1351,0.0068
2020-02-16,UKFS,-1.38792,-4.1312,1.4659,0.5363,0.139,0.0173
2020-02-17,UKFS,4.51522,3.007,4.8835,0.1662,0.1372,0.0096
2020-02-18,UKFS,-1.6798,-2.4551,-1.2573,0.0256,0.1335,0.0038
2020-02-19,UKFS,-3.1710375,-5.3128,-1.4387,0.0866,0.134,0.0069
2020-02-20,UKFS,-6.63543125,-7.1367,-6.0573,0.0084,0.1314,0.0022
2020-02-21,UKFS,-8.073635294117647,-10.0579,-7.1109,0.0837,0.1336,0.0136
2020-02-22,UKFS,-0.0015999999999999966,-1.791,1.1594,0.0662,0.1346,0.0061
2020-02-23,UKFS,5.727944444444445,4.7382,6.1133,0.0206,0.1369,0.0046
2020-02-24,UKFS,5.594375,5.1093,6.5883,0.0434,0.1372,0.0049
2020-02-25,UKFS,1.105355,0.6724,1.4246,0.0076,0.1347,0.0027
2020-02-26,UKFS,-2.5015705882352943,-3.0937,-1.9336,0.0126,0.1333,0.0036
2020-02-27,UKFS,-2.934215,-4.6916,-2.2302,0.068,0.1342,0.0093
2020-02-28,UKFS,-1.365675,-2.943,-0.8114,0.1263,0.1346,0.0086
2020-02-29,UKFS,-0.5493842105263158,-2.8008,0.7156,0.1054,0.1351,0.0082
2020-03-01,UKFS,10.730894736842105,8.9113,11.6087,0.1032,0.1405,0.0107
2020-03-02,UKFS,0.4032625,-0.359,0.9473,0.0213,0.1345,0.0034
2020-03-03,UKFS,2.8072421052631578,1.2749,3.7624,0.0721,0.1365,0.0088
2020-03-04,UKFS,6.07149,2.1575,8.0355,0.3037,0.1389,0.013
2020-03-05,UKFS,4.94836,1.6646,6.0722,0.548,0.1403,0.0174
2020-03-06,UKFS,-1.6979375,-4.3135,-0.6273,0.2128,0.1347,0.0109
2020-03-07,UKFS,3.50185,0.6946,4.6553,0.2435,0.1371,0.0116
2020-03-08,UKFS,8.656806249999999,7.4753,9.5012,0.0262,0.1382,0.0038
2020-03-09,UKFS,8.62119375,8.1973,9.1439,0.0077,0.138,0.0021
2020-03-10,UKFS,0.30271,-0.0359,0.7842,0.0041,0.1343,0.0021
2020-03-11,UKFS,4.845235,3.6705,5.9108,0.0369,0.1368,0.0045
2020-03-12,UKFS,12.285575,11.5133,13.0274,0.1944,0.1425,0.0144
2020-03-13,UKFS,2.899485,1.3948,3.6414,0.0393,0.1357,0.0047
2020-03-14,UKFS,2.273452941176471,1.9759,2.4581,0.0016,0.1351,9e-4
2020-03-15,UKFS,0.40696,-0.023,1.0094,0.0406,0.1347,0.0048
2020-03-16,UKFS,1.721665,1.4722,2.0524,0.0025,0.1349,0.0012
2020-03-17,UKFS,4.566305,4.4635,4.6956,0.0019,0.1361,0.001
2020-03-18,UKFS,8.519825,8.3748,8.6596,0.0014,0.1378,9e-4
2020-03-19,UKFS,15.89719375,14.96,16.8055,0.0586,0.1417,0.0057
2020-03-20,UKFS,-0.29441875,-1.2765,0.6428,0.0368,0.1344,0.0045
2020-03-21,UKFS,-5.124535,-6.0004,-4.4959,0.0498,0.1323,0.0053
2020-03-22,UKFS,2.68686875,2.4513,3.0035,0.0019,0.1353,0.001
2020-03-23,UKFS,5.5777875,5.3937,5.9289,0.0028,0.1365,0.0012
2020-03-24,UKFS,6.41674,6.1832,6.8639,0.0086,0.1372,0.0039
2020-03-25,UKFS,6.95096875,6.7072,7.3738,0.0082,0.1372,0.0021
2020-03-26,UKFS,11.6151,10.1005,12.8963,0.0632,0.1397,0.0059
2020-03-27,UKFS,10.28091875,10.0408,10.625,0.0025,0.1386,0.0012
2020-03-28,UKFS,11.507066666666667,11.1415,12.5981,0.0195,0.1396,0.0033
2020-03-29,UKFS,6.78078,4.9816,7.4216,0.1424,0.138,0.0089
2020-03-30,UKFS,7.99762,4.3334,10.5434,0.2837,0.1391,0.0126
2020-03-31,UKFS,8.865605,7.3017,9.6577,0.0841,0.1384,0.0068
2020-04-01,UKFS,9.884285,5.8001,11.5402,0.7665,0.1436,0.0206
2020-04-02,UKFS,14.320429411764707,13.5654,14.6294,0.0287,0.1405,0.004
2020-04-03,UKFS,-1.85974375,-2.5861,-1.2433,0.0504,0.1338,0.0053
2020-04-04,UKFS,-1.947505,-2.411,-1.3259,0.0222,0.1335,0.0035
2020-04-05,UKFS,3.696785,3.1258,4.8345,0.0459,0.1364,0.0051
2020-04-06,UKFS,13.688568421052631,13.2134,14.1831,0.0141,0.1403,0.0038
2020-04-07,UKFS,16.90415,16.2862,17.4184,0.0131,0.1416,0.0027
2020-04-08,UKFS,16.952895,12.6348,19.8806,0.7055,0.147,0.0198
2020-04-09,UKFS,5.602995,3.7494,6.7806,0.0466,0.1372,0.0053
2020-04-10,UKFS,-1.601788888888889,-4.0613,-0.0752,0.1854,0.1357,0.011
2020-04-11,UKFS,9.882641176470589,8.0231,11.149,0.2701,0.1406,0.0122
2020-04-12,UKFS,13.290678947368422,11.4535,13.832,0.057,0.1401,0.0056
2020-04-13,UKFS,-2.636465,-3.3883,-2.059,0.0357,0.1335,0.0053
2020-04-14,UKFS,0.15871000000000002,-1.5976,0.9812,0.1444,0.1355,0.009
2020-04-15,UKFS,0.738195,-1.2978,1.7606,0.3619,0.1375,0.0142
2020-04-16,UKFS,4.807211111111111,4.1612,5.4706,0.0423,0.1366,0.0048
2020-04-17,UKFS,0.439,0.2053,0.803,0.005,0.1343,0.0017
2020-04-18,UKFS,1.639885,0.2355,2.2905,0.1014,0.1361,0.0091
