date,siteID,daily_mean,daily_min,daily_max,daily_var,midday_mean,midday_min,midday_max,midday_var,midday_expuncert,midday_meanstderr
2021-02-07,STEI,-24.87241146,-34.4949,-17.9345,0.011040682,-30.55295625,-34.4949,-28.7133,0.0705,0.125,0.0063
2021-02-08,STEI,-22.43842865,-28.2703,-15.714,0.005137251,-25.27046875,-26.9579,-24.8009,0.0377,0.1264,0.0046
2021-02-09,STEI,-22.4740599,-34.1772,-13.2379,0.018225587,-27.9311375,-32.2436,-26.5153,0.1504,0.1258,0.0091
2021-02-10,STEI,-20.76848333,-30.6437,-15.0162,0.004334498,-25.4448375,-29.5111,-23.5844,0.1645,0.127,0.0096
2021-02-11,STEI,-23.57632083,-35.4581,-15.2867,0.060237826,-31.295125,-35.4313,-26.7519,1.2609,0.1362,0.0265
2021-02-12,STEI,-18.61906406,-24.0163,-14.5435,0.004590731,-20.94781875,-22.0942,-19.9198,0.0825,0.1287,0.0068
2021-02-13,STEI,-22.47248125,-26.8105,-17.7668,0.001434702,-24.44206875,-24.6949,-23.8333,0.005,0.1268,0.0017
2021-02-14,STEI,-25.17741667,-33.5397,-18.4775,0.005654295,-29.9374375,-33.3019,-28.6173,0.0538,0.1249,0.0055
2021-02-15,STEI,-24.87075104,-37.1244,-15.077,0.038004163,-32.099275,-36.8479,-29.0679,0.5048,0.1286,0.0167
2021-02-16,STEI,-17.77564118,-29.8603,-7.7136,0.087632536,-24.068275,-29.8603,-20.6409,0.8044,0.1346,0.0211
2021-02-17,STEI,-15.78188333,-27.7721,-6.4613,0.079227673,-24.867525,-27.7721,-22.036,0.1021,0.1281,0.0075
2021-02-18,STEI,-10.37659444,-14.926,-4.7756,0.002327732,-13.88345833,-14.926,-13.0222,0.0342,0.1314,0.0044
2021-02-19,STEI,-10.70117208,-13.2065,-8.0146,0.001217824,-12.80301667,-13.2065,-12.6117,0.0033,0.1315,0.0014
2021-02-20,STEI,-12.11018376,-24.0601,-4.8654,0.026344032,-22.54935,-24.0601,-21.255,0.383,0.1308,0.0146
2021-02-21,STEI,-7.704860417,-11.7275,-1.1944,0.003231118,-9.899425,-11.6909,-8.8929,0.0899,0.1334,0.0071
2021-02-22,STEI,-3.838435714,-7.1576,1.2867,8.83E-04,-5.36658125,-5.5293,-5.2068,0.0014,0.1346,9.00E-04
2021-02-23,STEI,1.646980606,-1.2856,7.6224,0.001271667,-0.2176125,-0.8005,0.1552,0.0166,0.137,0.0036
2021-02-24,STEI,0.156392617,-1.4353,3.7492,0.001225866,-0.859584615,-1.0764,-0.2827,0.0155,0.1368,0.0029
2021-02-25,STEI,-2.5425,-7.5347,2.7927,0.001500596,-5.1765875,-5.8263,-4.5188,0.0327,0.1351,0.0043
2021-02-26,STEI,-2.332455862,-8.0354,4.3156,0.00672483,-7.229433333,-7.5975,-6.9523,0.0101,0.134,0.0024
2021-02-27,STEI,1.372499429,-3.9858,9.6331,0.00435095,-3.41215,-3.8593,-2.831,0.0096,0.1357,0.0023
2021-02-28,STEI,0.605953988,-2.6711,5.6643,0.004259689,-0.147491667,-0.4322,0.0951,0.0076,0.1369,0.0021
2021-03-01,STEI,-8.985713836,-14.2648,-2.5071,0.001013248,-13.32313846,-14.1238,-12.2426,0.0366,0.1319,0.0045
2021-03-02,STEI,-5.520485549,-14.56,5.6104,0.004681498,-9.8702,-10.3139,-9.4822,0.0166,0.1329,0.0033
2021-03-03,STEI,0.49453125,-5.678,5.6171,0.003736362,-3.72121875,-5.678,-2.2471,0.0846,0.136,0.0069
2021-03-04,STEI,-3.039515104,-11.6384,4.2398,0.007674207,-9.9536375,-11.6384,-8.6435,0.2397,0.136,0.0156
2021-03-05,STEI,-0.117919271,-6.8393,6.9402,0.007846659,-5.1552125,-6.8393,-3.0644,0.1526,0.1367,0.0092
2021-03-06,STEI,-2.664689894,-12.9979,5.0786,0.017423538,-10.87815625,-12.9979,-8.7855,0.0717,0.1335,0.0063
2021-03-07,STEI,-2.101204598,-10.2382,5.7218,0.008204173,-7.38213125,-8.971,-6.81,0.1536,0.135,0.0092
2021-03-08,STEI,4.650766667,-2.3655,12.5292,0.016420558,-0.279775,-2.3655,1.193,0.0581,0.1374,0.0057
2021-03-09,STEI,7.430884066,-0.7789,14.3878,0.077451602,4.90175625,3.5113,6.1228,0.1028,0.1402,0.011
2021-03-10,STEI,9.661129688,7.4429,12.7202,1.87E-04,8.93740625,7.7284,9.3572,0.1019,0.1413,0.0075
2021-03-11,STEI,5.146304688,-0.5856,11.1396,0.025117367,0.687725,0.3685,1.24,0.0143,0.1374,0.0028
2021-03-12,STEI,-1.473945789,-6.7459,4.4177,0.00492543,-5.5171875,-6.4805,-4.1223,0.0547,0.1355,0.0055
2021-03-13,STEI,1.378010938,-8.8616,13.612,0.021376308,-4.75348125,-7.9354,-3.3855,0.2566,0.1363,0.0119
2021-03-14,STEI,2.987463021,-1.5476,10.7446,0.002107557,-0.72478125,-1.5476,0.2641,0.0266,0.1372,0.0038
2021-03-15,STEI,-2.858620442,-7.9278,3.1399,0.001330194,-7.49625,-7.795,-6.6574,0.0717,0.1347,0.0073
2021-03-16,STEI,-1.924216393,-4.0384,1.9229,7.03E-04,-3.8380625,-3.9808,-3.6019,0.0015,0.1353,9.00E-04
2021-03-17,STEI,-0.309200862,-4.5008,6.025,0.003182995,-2.35367,-2.5813,-1.8692,0.0063,0.1361,0.0019
2021-03-18,STEI,2.164460833,-3.81,8.8544,0.005606299,-0.98917,-2.1525,-0.438,0.0457,0.1368,0.005
2021-03-19,STEI,1.344309583,-8.6954,11.908,0.021838336,-6.851155,-8.6954,-4.2666,0.4832,0.1389,0.0164
2021-03-20,STEI,4.455091703,-4.2769,14.5579,0.013771565,-0.739225,-4.2769,0.4884,0.2952,0.1389,0.0128
2021-03-21,STEI,9.046979126,0.2815,17.8139,0.02508096,3.04830625,1.0393,3.7897,0.1716,0.1393,0.0098
2021-03-22,STEI,11.67743958,5.0687,17.8812,0.01667345,8.560145,5.0687,10.0207,0.5503,0.1449,0.0175
2021-03-23,STEI,8.596795833,3.0811,18.7163,0.036558242,4.432265,3.0811,4.7514,0.0772,0.1394,0.0065
2021-03-24,STEI,7.161226667,3.9098,11.1378,0.004486057,6.31464,5.4073,6.8395,0.0258,0.1397,0.0038
2021-03-25,STEI,-0.761456667,-3.2904,4.3332,0.003585174,-2.513055,-3.2404,-1.7891,0.0125,0.1361,0.0026
2021-03-26,STEI,-2.165963274,-6.368,4.9636,0.00342719,-5.69030625,-6.1494,-4.6103,0.0242,0.135,0.0037
2021-03-27,STEI,-0.432105833,-5.0393,6.8381,0.004313478,-2.98883,-4.2244,-1.576,0.1195,0.1366,0.0081
2021-03-28,STEI,-1.314044156,-3.9311,0.9982,6.56E-04,-2.840595,-3.3974,-1.8713,0.0319,0.1363,0.0042
2021-03-29,STEI,2.973688889,-6.6255,15.7945,0.004368691,-0.910275,-2.1079,-0.0253,0.0365,0.137,0.0045
2021-03-30,STEI,9.608930833,1.5982,15.4052,0.008813807,9.82482,7.7958,10.9236,0.1505,0.1421,0.0091
2021-03-31,STEI,-3.029569432,-7.1343,2.272,0.014970692,-5.1133,-6.0304,-4.047,0.0613,0.1355,0.0058
2017-01-01,UKFS,-0.370160825,-5.5786,7.3337,0.00438807,-4.379925,-5.5786,-3.2562,0.0664,0.1331,0.0061
2017-01-02,UKFS,5.870560417,1.8408,9.6552,1.47E-04,6.2114625,5.5108,6.6145,0.0245,0.1371,0.0037
2017-01-03,UKFS,0.436603846,-6.4806,9.2554,0.001051547,-0.053090909,-1.1203,1.3412,0.1443,0.1357,0.009
2017-01-04,UKFS,-9.230705155,-13.1042,-5.3729,0.003042661,-12.5428125,-12.958,-11.9911,0.0112,0.1291,0.0025
2017-01-05,UKFS,-11.09741031,-13.4284,-7.5549,5.53E-04,-13.0610375,-13.4215,-12.5728,0.008,0.1287,0.0021
2017-01-06,UKFS,-14.53945729,-18.5999,-9.0781,0.001739353,-17.8225625,-18.4834,-17.3163,0.0383,0.1269,0.0046
2017-01-07,UKFS,-11.0607299,-15.0298,-4.0784,0.003128707,-13.786725,-15.0298,-13.134,0.0777,0.1289,0.0066
2017-01-08,UKFS,-7.081725,-14.0167,3.2307,0.002689575,-11.274475,-11.7486,-10.7045,0.0221,0.1297,0.0035
2017-01-09,UKFS,0.747086869,-4.6515,8.3687,0.003053222,-3.3866,-4.3659,-2.6746,0.04,0.1331,0.0047
2017-01-10,UKFS,7.996782857,2.5259,13.4872,0.00422033,12.62564444,11.5768,13.4872,0.0651,0.1404,0.006
2017-01-11,UKFS,6.573183495,-3.1182,17.9309,0.366328313,6.124075,4.8747,7.4391,0.0509,0.1377,0.0053
2017-01-12,UKFS,-6.079601031,-9.581,-1.473,0.002120905,-8.8110375,-9.244,-8.2687,0.0142,0.1306,0.0028
2017-01-13,UKFS,-5.864398969,-7.5731,-3.0418,1.26E-04,-7.039775,-7.2164,-6.8548,0.002,0.1312,0.001
2017-01-14,UKFS,-2.886812371,-4.3203,1.7659,6.30E-04,-4.137311111,-4.3164,-3.8274,0.0014,0.1325,9.00E-04
2017-01-15,UKFS,-0.973894595,-2.1308,0.063,9.10E-06,-1.6718875,-2.0567,-1.1975,0.0087,0.1337,0.0022
2017-01-16,UKFS,1.586671654,-0.5678,8.2863,0.001150464,0.410208333,0.1795,0.8457,0.0042,0.1345,0.0015
2017-01-17,UKFS,2.146095918,0.5432,6.0592,0.001069303,0.660325,0.5432,0.7846,2.00E-04,0.1345,3.00E-04
2017-01-18,UKFS,2.491291753,-2.8659,10.0921,0.003760273,-0.67125,-1.7373,0.6791,0.1566,0.1357,0.0093
2017-01-19,UKFS,6.13360202,2.3035,8.4578,5.36E-04,5.8581,5.6504,6.0294,0.0031,0.1367,0.0013
2017-01-20,UKFS,7.959982292,6.5552,10.6996,1.03E-04,6.847325,6.5552,7.2348,0.0116,0.1373,0.0025
2017-01-21,UKFS,7.189674227,2.6828,14.0093,0.006563581,3.2828125,2.6828,3.8071,0.029,0.1359,0.004
2017-01-22,UKFS,5.704060204,0.3577,10.9534,0.001403313,6.995,6.605,7.3355,0.0042,0.1373,0.0015
2017-01-23,UKFS,0.981361224,-2.9837,5.2886,0.001776767,-1.646755556,-2.6522,-0.7921,0.0906,0.1342,0.0071
2017-01-24,UKFS,3.03700303,-0.8744,13.913,0.004938254,-0.2019,-0.6406,0.0599,0.0116,0.1342,0.0025
2017-01-25,UKFS,2.559524272,-0.3861,10.0839,0.002128216,1.6904625,1.2567,2.0319,0.0148,0.1351,0.0029
2017-01-26,UKFS,-1.571232323,-3.642,2.5514,6.80E-04,-3.27185,-3.5867,-2.8438,0.0045,0.1329,0.0016
2017-01-27,UKFS,-0.637641414,-4.8584,7.5989,0.00256432,-3.529025,-4.2833,-3.1241,0.0258,0.133,0.0038
2017-01-28,UKFS,2.445080412,-2.5484,10.1884,0.004120429,-2.135125,-2.5484,-1.8992,0.0174,0.1334,0.0031
2017-01-29,UKFS,4.626187629,0.7262,11.1967,0.003661327,1.3709625,0.7262,1.9433,0.0253,0.135,0.0038
2017-01-30,UKFS,6.485685417,-1.4215,17.7421,0.009139265,0.4291375,-1.4215,1.6428,0.2891,0.1367,0.0127
2017-01-31,UKFS,7.466960204,0.5176,14.5255,0.003081246,3.418744444,2.0588,4.6428,0.1147,0.1366,0.008
2017-02-01,UKFS,3.422710309,0.8221,7.2201,0.003994163,1.6419375,1.2767,1.9137,0.0035,0.135,0.0014
2017-02-02,UKFS,-3.408375248,-7.9856,1.5088,0.002938816,-7.044044444,-7.9644,-6.3241,0.0305,0.1315,0.0041
2017-02-03,UKFS,-3.377452577,-6.1635,2.2473,0.006077967,-5.3007625,-5.9145,-5.014,0.035,0.1321,0.0044
2017-02-04,UKFS,0.153997143,-4.7579,10.0104,0.005909706,-4.210355556,-4.7579,-3.5378,0.024,0.1328,0.0037
2017-02-05,UKFS,4.277443299,-2.2722,9.7453,0.005357432,-0.480111111,-1.7625,0.6466,0.0897,0.1345,0.0071
2017-02-06,UKFS,6.98214375,1.0473,14.659,0.002341971,3.60625,2.4976,4.2701,0.056,0.1362,0.0056
2017-02-07,UKFS,7.099264646,0.5194,14.5758,0.005588962,6.04065,5.7874,6.2465,0.0039,0.1368,0.0015
2017-02-08,UKFS,-3.532305825,-5.9259,0.6324,0.003045901,-4.581644444,-4.8947,-4.1942,0.0169,0.1324,0.0031
2017-02-09,UKFS,-5.722852,-10.2123,3.4858,0.007768507,-9.2088375,-9.6006,-8.6933,0.0072,0.1304,0.002
2017-02-10,UKFS,7.830466337,-1.4051,21.5126,0.003771628,6.33285,5.727,6.6767,0.02,0.137,0.0033
2017-02-11,UKFS,15.37756392,9.9237,22.4825,0.006506971,11.8926375,10.2845,13.3208,0.3723,0.1426,0.0144
2017-02-12,UKFS,8.439639252,4.4432,15.9796,0.003326394,6.8349125,6.4449,7.0492,0.0198,0.1373,0.0033
2017-02-13,UKFS,5.006307143,-0.7337,9.6857,0.003514114,1.414325,-0.7337,3.5009,0.1196,0.1364,0.0082
2017-02-14,UKFS,6.553902041,0.188,12.7798,0.004189071,2.448425,1.2077,3.719,0.0511,0.1361,0.0053
2017-02-15,UKFS,4.316954639,-2.2555,12.0018,0.007847881,-0.9079125,-1.9333,0.0885,0.0348,0.1344,0.0044
2017-02-16,UKFS,10.77668969,3.2851,23.3675,0.010373997,4.8870375,3.2851,5.8026,0.104,0.137,0.0076
2017-02-17,UKFS,14.90929375,6.3985,24.5912,0.013760179,9.2904375,7.0012,10.4116,0.2636,0.1402,0.0121
2017-02-18,UKFS,13.63952222,5.9422,22.4493,0.007562149,6.8372,5.9422,8.0692,0.1355,0.1385,0.0087
2017-02-19,UKFS,14.96566735,7.937,23.5122,0.008568626,9.10805,8.1437,10.2802,0.2074,0.14,0.0107
2017-02-20,UKFS,17.00043878,14.2672,20.1147,0.002223007,16.68483333,16.3951,16.897,0.0099,0.1415,0.0023
2017-02-21,UKFS,14.42257653,7.2996,22.752,0.012314617,8.4471,7.2996,9.3421,0.0291,0.1383,0.004
2017-02-22,UKFS,15.8489967,8.9912,27.5623,0.019826601,9.8966375,9.1155,10.7898,0.0476,0.1389,0.0051
2017-02-23,UKFS,13.11857917,9.6486,21.6459,0.008983246,10.196625,9.8893,10.4912,0.0065,0.1387,0.0019
2017-02-24,UKFS,3.86358125,-2.2913,12.1144,0.006393236,2.7927,2.299,3.0311,0.014,0.1354,0.0028
2017-02-25,UKFS,-3.867576923,-7.6873,4.5539,0.008724299,-6.548225,-7.0699,-6.0258,0.0141,0.1316,0.0028
2017-02-26,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-27,UKFS,14.6546625,5.943,18.3483,0.024872444,NA,NA,NA,NA,NA,NA
2017-02-28,UKFS,17.70932083,13.2958,23.0871,0.004485553,16.601325,16.3053,17.027,0.023,0.1417,0.0036
2017-03-01,UKFS,7.586344928,1.9215,18.7993,0.009122107,2.812575,2.1512,3.1372,0.0869,0.1361,0.0069
2017-03-02,UKFS,4.896183333,-2.4079,13.8745,0.021851041,-0.432875,-1.9525,1.2258,0.0926,0.135,0.0072
2017-03-03,UKFS,3.974194949,-4.4134,15.8955,0.010314922,-3.3438125,-4.3354,-2.3113,0.1013,0.1338,0.0075
2017-03-04,UKFS,14.23510313,8.8911,22.512,0.020572782,10.8489875,10.2578,11.3869,0.0219,0.1391,0.0035
2017-03-05,UKFS,14.45867813,11.6878,18.3209,5.93E-05,11.892775,11.6878,12.2418,0.0048,0.1394,0.0016
2017-03-06,UKFS,17.7422593,12.7648,25.6246,0.001887095,15.1713375,14.779,15.5996,0.0043,0.1409,0.0036
2017-03-07,UKFS,10.87481216,1.5622,23.5947,3.163176703,2.627725,1.5622,3.4912,0.0625,0.1361,0.0059
2017-03-08,UKFS,12.86929344,3.0974,20.9801,0.021692901,4.788325,3.0974,6.3011,0.4609,0.1404,0.016
2017-03-09,UKFS,13.07829388,6.0498,21.8002,0.043176639,8.01147,6.3048,9.698,0.2498,0.1396,0.0118
2017-03-10,UKFS,2.709952577,-3.5535,12.9312,0.009440489,-2.894725,-3.5535,-2.1357,0.0182,0.1333,0.0032
2017-03-11,UKFS,-0.390823762,-3.4028,3.9376,0.001871664,-1.463288889,-3.3039,-0.1812,0.3423,0.1364,0.0138
2017-03-12,UKFS,-0.644547475,-5.6556,5.4097,0.00152364,-3.777466667,-5.4946,-2.6319,0.0438,0.133,0.0049
2017-03-13,UKFS,0.381513514,-3.6018,5.7566,0.010069138,-3.243281818,-3.6018,-2.6401,0.013,0.133,0.0027
2017-03-14,UKFS,-3.258645361,-5.2665,-0.1112,4.53E-04,-5.0056875,-5.2665,-4.6206,0.0023,0.1321,0.0011
2017-03-15,UKFS,-2.908664286,-7.135,2.6641,7.48E-04,-6.2714625,-7.135,-5.727,0.0301,0.1317,0.0041
2017-03-16,UKFS,6.723547115,-1.0443,21.2139,0.018810599,0.2919875,-0.4144,0.9493,0.0755,0.1351,0.0065
2017-03-17,UKFS,16.28166139,13.1699,23.636,0.006875874,13.9673,13.5676,14.1529,0.0115,0.1403,0.0025
2017-03-18,UKFS,11.82806327,2.3921,19.2336,0.009660315,4.22425,2.3921,5.247,0.2684,0.1381,0.0122
2017-03-19,UKFS,18.50141429,10.0157,31.7318,0.020517761,12.3462125,11.5748,12.7024,0.0547,0.14,0.0055
2017-03-20,UKFS,22.64775313,17.1702,28.8321,0.007727449,18.2487,17.2958,19.2388,0.029,0.1425,0.004
2017-03-21,UKFS,13.76951414,8.1382,23.1448,0.008347465,8.7972875,8.1382,9.8328,0.0277,0.1386,0.0039
2017-03-22,UKFS,8.31346701,2.2674,15.5744,0.009598706,2.8296,2.2674,3.4541,0.0209,0.1357,0.0034
2017-03-23,UKFS,16.30674414,10.031,27.2152,0.015908839,11.00725,10.4386,11.3409,0.0205,0.1391,0.0034
2017-03-24,UKFS,19.57423883,16.2426,23.8857,0.00522935,19.21504444,18.7802,19.5209,0.0076,0.1426,0.0021
2017-03-25,UKFS,9.896861856,7.0169,17.518,0.001950389,7.2324375,7.0169,7.5871,0.0038,0.1374,0.0014
2017-03-26,UKFS,7.302672449,5.4373,11.8159,2.95E-04,5.71835,5.4373,6.168,0.0146,0.1369,0.0028
2017-03-27,UKFS,8.644814583,6.8836,14.429,0.004015421,6.9819,6.8836,7.1388,9.00E-04,0.1372,7.00E-04
2017-03-28,UKFS,10.169802,8.3948,13.5416,4.71E-04,8.630377778,8.4201,8.9047,0.0049,0.138,0.0017
2017-03-29,UKFS,10.84379694,8.9284,14.5628,0.001915137,9.3200875,9.0829,9.5011,0.0039,0.1382,0.0015
2017-03-30,UKFS,10.04633103,6.8979,12.9608,0.002229381,8.05315,7.7458,8.4418,0.0082,0.1378,0.0021
2017-03-31,UKFS,6.966757143,5.5033,9.8166,4.02E-04,5.605925,5.5033,5.7584,0.0012,0.1366,8.00E-04
2017-04-01,UKFS,7.777791837,5.231,12.1657,0.001578666,5.486975,5.231,5.6821,0.0047,0.1366,0.0016
2017-04-02,UKFS,11.31623125,7.6894,17.3005,0.001706787,9.612925,9.2189,10.1315,0.0186,0.1386,0.0032
2017-04-03,UKFS,13.27955714,11.8815,16.17,0.004098981,12.081775,12.0036,12.1635,5.00E-04,0.1394,5.00E-04
2017-04-04,UKFS,9.883417308,7.8531,15.7636,0.003460127,8.062475,7.9616,8.2739,0.002,0.1377,0.0011
2017-04-05,UKFS,9.115834884,5.2853,13.851,0.006921433,5.600757143,5.3375,6.3258,0.0459,0.1374,0.0078
2017-04-06,UKFS,8.888408163,4.4033,16.1307,0.012550593,5.08295,4.616,5.7326,0.0188,0.1367,0.0032
2017-04-07,UKFS,9.883585333,2.0057,19.8441,0.041176628,4.6931375,2.0057,7.2954,0.3841,0.1398,0.0146
2017-04-08,UKFS,17.50165932,11.2019,25.5081,0.003187177,13.605025,13.1149,14.1132,0.0492,0.1406,0.0052
2017-04-09,UKFS,22.39053,17.8897,26.0178,1.20E-05,NA,NA,NA,NA,NA,NA
2017-04-10,UKFS,18.08343333,15.4265,20.7433,1.69E-06,NA,NA,NA,NA,NA,NA
2017-04-11,UKFS,5.1419,5.1346,5.1478,NA,NA,NA,NA,NA,NA,NA
2017-04-12,UKFS,19.2885,19.2691,19.3029,NA,NA,NA,NA,NA,NA,NA
2017-04-13,UKFS,22.8804,22.8765,22.8843,NA,NA,NA,NA,NA,NA,NA
2017-04-14,UKFS,23.14836667,18.9027,25.3891,9.37E-05,NA,NA,NA,NA,NA,NA
2017-04-15,UKFS,23.65742308,17.2858,26.6723,7.48E-05,NA,NA,NA,NA,NA,NA
2017-04-16,UKFS,18.21227143,14.874,21.5589,0.006179645,15.5532,15.5494,15.5571,0,0.1408,4.00E-04
2017-04-17,UKFS,15.36014706,10.1967,24.0241,0.022825369,10.7291,10.1967,11.5016,0.0449,0.1393,0.005
2017-04-18,UKFS,17.95708431,12.158,25.9746,0.010384944,12.688675,12.158,13.612,0.0456,0.1404,0.005
2017-04-19,UKFS,21.86963478,15.0514,28.7141,0.005375452,15.994475,15.0514,17.5776,0.1594,0.143,0.0094
2017-04-20,UKFS,17.248086,10.4744,23.9246,0.015036773,10.701825,10.4744,11.0637,0.0167,0.139,0.003
2017-04-21,UKFS,11.287172,7.7543,18.2962,2.88E-04,8.01465,7.7543,8.3685,0.0046,0.1378,0.0016
2017-04-22,UKFS,12.35997551,9.1373,18.3419,0.002387446,9.377375,9.1373,9.8141,0.0058,0.1384,0.0018
2017-04-23,UKFS,14.24965385,9.4047,21.6688,0.013550059,9.92085,9.4047,11.0353,0.2265,0.1407,0.0112
2017-04-24,UKFS,16.92985079,9.324,22.4906,0.003983099,10.32745,9.5664,11.6579,0.0996,0.1399,0.0074
2017-04-25,UKFS,18.3093125,14.3066,21.4061,5.34E-04,14.818575,14.3066,15.4086,0.0355,0.1409,0.0044
2017-04-26,UKFS,8.140255102,4.5852,19.632,0.039883888,4.856975,4.5921,5.2381,0.0078,0.1364,0.0021
2017-04-27,UKFS,8.620436,3.8691,15.662,0.009928099,4.18975,3.8691,4.9079,0.0332,0.1365,0.0043
2017-04-28,UKFS,11.79502653,9.2047,19.3246,0.008042164,9.838325,9.5401,10.3706,0.0104,0.1386,0.0024
2017-04-29,UKFS,7.434355769,6.1045,10.2829,5.11E-04,7.094525,6.9734,7.2156,0.0012,0.1372,8.00E-04
2017-04-30,UKFS,7.613796,4.9936,13.1375,0.003501088,5.45685,5.1307,5.7631,0.0066,0.1366,0.0019
2017-05-01,UKFS,8.107547368,2.8147,17.0686,0.002216419,3.25575,2.897,3.4514,0.0123,0.1356,0.0026
2017-05-02,UKFS,14.15545,8.9629,19.3698,0.002283455,9.72905,8.9629,10.6303,0.045,0.1389,0.005
2017-05-03,UKFS,11.10941731,8.6742,17.1181,4.28E-04,10.135325,9.79,10.8374,0.0283,0.139,0.004
2017-05-04,UKFS,12.43580508,5.9551,20.6692,0.003214029,6.97136,6.5404,8.0275,0.0743,0.1382,0.0064
2017-05-05,UKFS,13.5459913,9.7708,20.7994,9.53E-04,10.887,10.8752,10.8981,0,0.1388,0.0012
2017-05-06,UKFS,18.52846,12.7557,26.3141,0,NA,NA,NA,NA,NA,NA
2017-05-07,UKFS,20.98015,16.3507,28.1084,0,NA,NA,NA,NA,NA,NA
2017-05-08,UKFS,27.8312,27.8243,27.8384,NA,NA,NA,NA,NA,NA,NA
2017-05-09,UKFS,23.9864,19.7965,29.0841,0,NA,NA,NA,NA,NA,NA
2017-05-10,UKFS,23.7928,23.7699,23.809,NA,NA,NA,NA,NA,NA,NA
2017-05-11,UKFS,17.34504,16.7994,18.5438,0,17.083,17.0817,17.0842,0,0.1415,1.00E-04
2017-05-12,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-13,UKFS,23.201,23.1872,23.2097,NA,NA,NA,NA,NA,NA,NA
2017-05-14,UKFS,25.0591,21.7411,27.3163,3.59E-05,NA,NA,NA,NA,NA,NA
2017-05-15,UKFS,22.24515,18.3365,26.1587,0,NA,NA,NA,NA,NA,NA
2017-05-16,UKFS,26.69602,24.364,28.3345,4.52E-05,NA,NA,NA,NA,NA,NA
2017-05-17,UKFS,22.70716552,19.8739,25.6267,6.66E-04,NA,NA,NA,NA,NA,NA
2017-05-18,UKFS,18.0114,18.0065,18.017,NA,NA,NA,NA,NA,NA,NA
2017-05-19,UKFS,17.20388,14.7983,21.862,0.001626132,NA,NA,NA,NA,NA,NA
2017-05-20,UKFS,15.07995,13.9844,16.1758,0,NA,NA,NA,NA,NA,NA
2017-05-21,UKFS,14.05495,6.9447,21.1677,0,NA,NA,NA,NA,NA,NA
2017-05-22,UKFS,17.31993438,12.9702,21.5399,0.014835472,12.9758,12.9702,12.9848,0,0.1397,9.00E-04
2017-05-23,UKFS,13.95047333,10.8687,19.1382,0.013889755,11.2561,10.8687,11.5676,0.0052,0.1391,0.0017
2017-05-24,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,UKFS,15.6354,15.6236,15.6454,NA,NA,NA,NA,NA,NA,NA
2017-05-26,UKFS,20.83613333,17.342,26.4225,0,NA,NA,NA,NA,NA,NA
2017-05-27,UKFS,18.5931,18.3267,19.0877,0.003240125,18.7741,18.3267,19.0877,0.0805,0.1544,0.0299
2017-05-28,UKFS,19.57716667,14.1742,22.3761,0,14.1768,14.1742,14.1791,0,0.1404,3.00E-04
2017-05-29,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-30,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-31,UKFS,22.13823333,19.0808,24.5264,3.33E-09,NA,NA,NA,NA,NA,NA
2017-06-01,UKFS,21.22817273,17.0324,24.9523,0.006399891,17.0393,17.0324,17.0463,0,0.1415,7.00E-04
2017-06-02,UKFS,23.00258627,18.9442,28.1015,0.001617975,19.6476,19.3085,20.2889,0.0222,0.143,0.0035
2017-06-03,UKFS,23.605306,18.8246,28.0975,0.290947494,19.572975,18.8246,21.0054,0.2763,0.1453,0.0124
2017-06-04,UKFS,23.04682308,20.067,26.8017,0.001461175,20.661,20.067,21.1412,0.0442,0.1435,0.005
2017-06-05,UKFS,25.20689,19.3594,33.0573,0.003162342,20.348525,19.3594,21.6361,0.1374,0.1441,0.0087
2017-06-06,UKFS,23.72144,18.34,30.7639,0.00167566,18.847625,18.34,19.6269,0.0204,0.1427,0.0034
2017-06-07,UKFS,21.635666,16.664,27.0563,0.002696377,17.309825,16.6834,18.7834,0.201,0.1438,0.0106
2017-06-08,UKFS,22.16444694,15.9632,26.5765,0.035167892,17.030575,15.9632,17.764,0.0682,0.142,0.0062
2017-06-09,UKFS,22.840962,17.019,28.7237,0.004237069,17.61614,17.019,18.027,0.0434,0.1422,0.0049
2017-06-10,UKFS,25.25464923,18.5528,30.3986,6.01E-04,19.355775,18.5528,20.6393,0.057,0.1435,0.0056
2017-06-11,UKFS,27.07250606,21.5838,31.498,3.06E-04,22.0057,21.5838,22.8501,0.0308,0.1442,0.0041
2017-06-12,UKFS,26.46518235,20.3732,31.5412,7.84E-04,21.15075,20.3732,22.5705,0.0983,0.1446,0.0074
2017-06-13,UKFS,27.25386909,22.5454,30.8927,0.000648503,23.155825,22.5454,24.1616,0.037,0.1448,0.0045
2017-06-14,UKFS,25.25697714,19.5383,29.9111,0.036502054,20.498725,19.5383,22.6246,0.6362,0.1487,0.0188
2017-06-15,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16,UKFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-17,UKFS,30.02735,28.8137,30.8101,0.002563544,NA,NA,NA,NA,NA,NA
