date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2020-09-10,2020,254,43,NEON.D06.UKFS.DP1.00033_2020_09_10_120006.jpg,69.955,73.3549,38.62173,0.4032,0.38451,81.3048,6.87582,84.38971,6.4325,46.4471,5.87014,0.39813,0.0047,0.39939,0.40116,0.40315,0.38345,0.01043,0.38545,0.38911,0.3933,55.5188,NA,NA,NA,NA,NA
2020-09-11,2020,255,43,NEON.D06.UKFS.DP1.00033_2020_09_11_120006.jpg,93.89772,94.96455,55.16751,0.38915,0.38478,89.90354,5.78787,92.18748,5.12791,53.04791,3.67197,0.39215,0.00359,0.39099,0.39447,0.39721,0.38226,0.00663,0.38315,0.38722,0.39008,55.1394,NA,NA,NA,NA,NA
2020-09-12,2020,256,43,NEON.D06.UKFS.DP1.00033_2020_09_12_120006.jpg,100.37433,97.63724,47.78924,0.39722,0.40836,97.55864,7.02837,96.02498,4.91384,51.85318,3.87567,0.3912,0.0049,0.39118000000000003,0.39543,0.39717,0.39717,0.01485,0.40164,0.40772,0.41363,54.75849,NA,NA,NA,NA,NA
2020-09-13,2020,257,43,NEON.D06.UKFS.DP1.00033_2020_09_13_120005.jpg,102.49454,100.88748,52.65549,0.39403,0.40031,97.78758,5.74049,97.61182,4.36595,55.35695,3.45903,0.38927,0.00453,0.38914,0.39383,0.39438,0.38976,0.01074,0.39198,0.39816,0.40181,54.37624,NA,NA,NA,NA,NA
2020-09-14,2020,258,38,NEON.D06.UKFS.DP1.00033_2020_09_14_120006.jpg,105.83893,101.20355,49.85901,0.39394,0.41198,98.78148,4.2226,95.97117,3.63855,52.31291,3.63029,0.38843,0.00426,0.38854,0.39224,0.39402,0.39983,0.01012,0.40363,0.40653,0.4116,53.99273,NA,NA,NA,NA,NA
2020-09-15,2020,259,43,NEON.D06.UKFS.DP1.00033_2020_09_15_120005.jpg,105.16808,99.33941,48.59657,0.39248,0.41551,99.97591,3.33685,94.52849,2.87012,48.88745,2.66643,0.38837,0.00434,0.38914,0.39206,0.39302,0.41076,0.00757,0.41204,0.41627,0.41973,53.60805,NA,NA,NA,NA,NA
2020-09-16,2020,260,31,NEON.D06.UKFS.DP1.00033_2020_09_16_133027.jpg,107.58086,102.56135,53.80027,0.38857,0.40759,98.79886,4.1231,93.84167,2.74929,49.59976,2.57558,0.38743,0.00403,0.38857,0.3898,0.3929,0.40777,0.00845,0.40746,0.41148,0.41689,49.41679,NA,NA,NA,NA,NA
2020-09-17,2020,261,42,NEON.D06.UKFS.DP1.00033_2020_09_17_120006.jpg,100.9524,92.81444,42.8984,0.39218,0.42656,102.45264,1.6206,93.75805,2.15519,46.39758,3.35949,0.38646,0.00455,0.38815,0.39042,0.39087,0.42241,0.00854,0.42492,0.43049,0.43211,52.83569,NA,NA,NA,NA,NA
2020-09-18,2020,262,41,NEON.D06.UKFS.DP1.00033_2020_09_18_120006.jpg,103.84601,95.85438,46.04772,0.39005,0.42257,102.15397,1.901,94.21349,2.39496,47.95074,2.94748,0.38562,0.0044,0.38637,0.38966,0.39018,0.4182,0.00604,0.42015,0.42342,0.42408,52.44817,NA,NA,NA,NA,NA
2020-09-19,2020,263,41,NEON.D06.UKFS.DP1.00033_2020_09_19_120005.jpg,104.78446,95.40653,45.92234,0.38765,0.42576,104.92585,2.15129,94.39169,2.50555,46.74378,2.72323,0.38361,0.00392,0.3843,0.38689,0.38765,0.42651,0.00655,0.42576,0.43181,0.43492,52.05994,NA,NA,NA,NA,NA
2020-09-20,2020,264,41,NEON.D06.UKFS.DP1.00033_2020_09_20_120006.jpg,108.69559,98.22156,47.27422,0.38641,0.42761,104.94478,1.83712,93.88429,2.31233,46.22133,2.55092,0.38313,0.00401,0.3843,0.38641,0.38754,0.42833,0.00429,0.42979,0.43217,0.4329,51.67102,NA,NA,NA,NA,NA
2020-09-21,2020,265,41,NEON.D06.UKFS.DP1.00033_2020_09_21_120005.jpg,109.97243,99.20341,47.59004,0.38636,0.4283,104.16906,2.19678,94.65706,2.46595,48.06692,2.91367,0.38338,0.00399,0.38417,0.38662,0.38763,0.42199,0.0068,0.42425,0.42746,0.42939,51.28164,NA,NA,NA,NA,NA
2020-09-22,2020,266,41,NEON.D06.UKFS.DP1.00033_2020_09_22_120005.jpg,109.68592,99.59262,50.51355,0.38336,0.42221,103.01337,4.56709,94.74397,2.57449,50.17832,2.87599,0.38212,0.00251,0.38276,0.38389,0.38438,0.41535,0.01124,0.41669,0.42221,0.42588,50.89175,NA,NA,NA,NA,NA
2020-09-23,2020,267,41,NEON.D06.UKFS.DP1.00033_2020_09_23_120006.jpg,97.66274,90.04419,47.66037,0.38257,0.41494,101.30676,3.93901,94.17766,3.04364,50.69215,3.60936,0.3826,0.002,0.38254,0.38337,0.3854,0.41159,0.00971,0.41376,0.41765,0.42292,50.50165,NA,NA,NA,NA,NA
2020-09-24,2020,268,41,NEON.D06.UKFS.DP1.00033_2020_09_24_120006.jpg,107.08422,95.54996,46.03086,0.38425,0.43064,106.57943,2.81031,95.87916,2.44509,49.80633,2.69178,0.38005,0.0032,0.38095,0.38253,0.38402,0.42251,0.00785,0.42474,0.4287,0.43064,50.11129,NA,NA,NA,NA,NA
2020-09-25,2020,269,41,NEON.D06.UKFS.DP1.00033_2020_09_25_120006.jpg,111.9889,99.23625,49.43994,0.3807,0.42963,108.24409,3.74773,96.89373,2.58322,51.55623,2.93155,0.37743,0.00244,0.37759,0.37936,0.3806,0.42167,0.01068,0.42611,0.42887,0.43129,49.72076,NA,NA,NA,NA,NA
2020-09-26,2020,270,40,NEON.D06.UKFS.DP1.00033_2020_09_26_120006.jpg,110.57405,95.29825,46.29439,0.37792,0.4385,109.98883,4.16061,95.78498,2.77144,49.29375,2.14563,0.37552,0.0019,0.37604,0.37702,0.37777,0.43113,0.00781,0.43225,0.43726,0.44059,49.33038,NA,NA,NA,NA,NA
2020-09-27,2020,271,40,NEON.D06.UKFS.DP1.00033_2020_09_27_120005.jpg,105.55883,98.14355,54.09747,0.3807,0.40946,90.93708,10.4198,88.26471,8.05468,50.67213,5.61001,0.38424,0.00624,0.38298,0.38756,0.39192,0.39513,0.01586,0.39728,0.40309,0.40985,48.93995,NA,NA,NA,NA,NA
2020-09-28,2020,272,40,NEON.D06.UKFS.DP1.00033_2020_09_28_120006.jpg,85.54398,89.66371,69.38837,0.36658,0.34974,103.4204,10.04248,94.30588,6.30848,54.34684,5.91336,0.37419,0.00285,0.37421,0.37549,0.37736,0.40983,0.02095,0.40885,0.42859,0.43606,48.5498,NA,NA,NA,NA,NA
2020-09-29,2020,273,40,NEON.D06.UKFS.DP1.00033_2020_09_29_120005.jpg,114.34978,100.78262,54.4064,0.37391,0.42424,108.17826,5.02411,96.95703,3.00653,55.69791,3.30776,0.37169,0.0023,0.37174,0.37385,0.37447,0.41462,0.01221,0.41907,0.42325,0.42505,48.15996,NA,NA,NA,NA,NA
2020-09-30,2020,274,40,NEON.D06.UKFS.DP1.00033_2020_09_30_120006.jpg,109.91064,97.44356,52.9965,0.37428,0.42216,106.18618,5.17551,95.35341,2.47936,54.98883,3.12444,0.37168,0.00219,0.37192,0.37393,0.37428,0.41376,0.0138,0.41932,0.4223,0.42467,47.77064,NA,NA,NA,NA,NA
2020-10-01,2020,275,40,NEON.D06.UKFS.DP1.00033_2020_10_01_120005.jpg,108.53245,94.62516,52.3679,0.37032,0.42474,108.848,4.32974,95.63707,2.54786,55.36574,2.60044,0.36802,0.00182,0.36791,0.36985,0.3705,0.4188,0.0105,0.42328,0.42544,0.42763,47.38162,NA,NA,NA,NA,NA
2020-10-02,2020,276,40,NEON.D06.UKFS.DP1.00033_2020_10_02_120005.jpg,110.59005,96.04252,52.42683,0.37074,0.42689,110.53497,4.40715,95.3412,2.5679,53.76838,3.04714,0.36719,0.00195,0.36779,0.36845,0.36868,0.42565,0.01083,0.42809,0.43192,0.43806,46.99331,NA,NA,NA,NA,NA
2020-10-03,2020,277,39,NEON.D06.UKFS.DP1.00033_2020_10_03_120005.jpg,114.84185,96.84252,52.38673,0.36673,0.43489,110.21724,7.86983,95.18431,3.62204,54.53513,4.54358,0.3662,0.00196,0.36673,0.36748,0.36833,0.42367,0.01936,0.42703,0.43471,0.4429,46.60571,NA,NA,NA,NA,NA
2020-10-04,2020,278,39,NEON.D06.UKFS.DP1.00033_2020_10_04_120006.jpg,115.41284,97.57547,54.78005,0.3644,0.43102,111.20167,7.95647,94.52513,5.24339,54.4685,3.30331,0.3633,0.00162,0.3632,0.36439,0.3649,0.42701,0.01224,0.43272,0.43466,0.43632,46.21893,NA,NA,NA,NA,NA
2020-10-05,2020,279,38,NEON.D06.UKFS.DP1.00033_2020_10_05_120006.jpg,117.78283,98.64119,55.02946,0.36338,0.4339,116.02403,5.13998,95.21743,3.04594,51.99669,5.56252,0.36167,0.00241,0.36247,0.36344,0.36379,0.44094,0.02045,0.43808,0.45469,0.47038,45.8332,NA,NA,NA,NA,NA
2020-10-06,2020,280,38,NEON.D06.UKFS.DP1.00033_2020_10_06_120005.jpg,122.40668,98.68804,53.62962,0.35923,0.44556,117.66933,3.54398,94.45745,2.57335,51.68431,1.60871,0.35803,0.00125,0.35859,0.35905,0.3592,0.44601,0.00545,0.44758,0.44978,0.45156,45.44837,NA,NA,NA,NA,NA
2020-10-07,2020,281,38,NEON.D06.UKFS.DP1.00033_2020_10_07_120005.jpg,126.71165,94.90009,47.82784,0.35221,0.47028,124.659,4.18861,93.10828,2.46413,47.78466,2.15189,0.3506,0.00207,0.35132,0.35209,0.35228,0.46939,0.00959,0.47372,0.47582,0.47693,45.06467,NA,NA,NA,NA,NA
2020-10-08,2020,282,38,NEON.D06.UKFS.DP1.00033_2020_10_08_120006.jpg,131.38627,93.86443,48.70641,0.34262,0.47959,128.95047,6.29196,92.0879,3.73858,47.83983,1.68981,0.3425,0.00121,0.34241,0.34343,0.34404,0.47945,0.00568,0.48033,0.4837,0.48596,44.68221,NA,NA,NA,NA,NA
2020-10-09,2020,283,38,NEON.D06.UKFS.DP1.00033_2020_10_09_120006.jpg,131.3021,94.69524,51.33996,0.34144,0.47344,128.46871,3.67562,91.01515,2.18875,48.84392,1.76504,0.33919,0.00172,0.33971,0.34015,0.34044,0.47876,0.0071,0.47954,0.48278,0.48419,44.3011,NA,NA,NA,NA,NA
2020-10-10,2020,284,38,NEON.D06.UKFS.DP1.00033_2020_10_10_120006.jpg,131.71797,92.92175,51.00944,0.3371,0.47785,126.53358,7.90004,89.30828,4.05475,49.44653,1.956,0.33673,0.00269,0.33663,0.33721,0.33894,0.47663,0.01031,0.47935,0.48184,0.48338,43.92595,NA,NA,NA,NA,NA
2020-10-11,2020,285,38,NEON.D06.UKFS.DP1.00033_2020_10_11_120005.jpg,118.94532,90.47027,56.63716,0.34005,0.44707,119.52084,4.10098,90.92888,2.28118,57.40982,1.50864,0.33949,0.00188,0.34005,0.34102,0.3418,0.44614,0.00464,0.44527,0.44899,0.45346,43.55213,NA,NA,NA,NA,NA
2020-10-12,2020,286,38,NEON.D06.UKFS.DP1.00033_2020_10_12_120006.jpg,115.1666,92.48052,64.42481,0.33991,0.42329,113.90284,4.36439,90.68093,2.64076,62.90361,2.95205,0.33903,9.6e-4,0.33928,0.33979,0.34013,0.4258,0.00838,0.42833,0.43159,0.43409,43.18004,NA,NA,NA,NA,NA
2020-10-13,2020,287,38,NEON.D06.UKFS.DP1.00033_2020_10_13_120005.jpg,117.03273,93.13351,63.95837,0.33975,0.42693,114.26114,3.64462,90.28789,2.30581,61.9149,2.5634,0.33886,0.00122,0.33944,0.33975,0.34026,0.4288,0.0062,0.43056,0.43234,0.43413,42.80929,NA,NA,NA,NA,NA
2020-10-14,2020,288,38,NEON.D06.UKFS.DP1.00033_2020_10_14_120006.jpg,110.54379,89.1751,62.1387,0.34055,0.42215,113.51445,3.75223,89.9746,2.30283,61.64171,2.72878,0.33937,0.00118,0.33976,0.34022,0.34084,0.42813,0.0081,0.42749,0.43337,0.4361,42.4405,NA,NA,NA,NA,NA
2020-10-15,2020,289,37,NEON.D06.UKFS.DP1.00033_2020_10_15_120005.jpg,113.93344,93.60525,68.14984,0.33953,0.41327,110.66642,5.44266,90.09286,2.45587,65.10069,3.17605,0.3389,0.0014,0.33861,0.33953,0.34079,0.41613,0.01292,0.41919,0.42176,0.42643,42.07329,NA,NA,NA,NA,NA
2020-10-16,2020,290,37,NEON.D06.UKFS.DP1.00033_2020_10_16_120006.jpg,115.00165,91.19223,62.96331,0.33881,0.42727,112.29799,6.50697,91.40225,2.85209,66.43853,3.52211,0.33837,9.5e-4,0.33856,0.33888,0.33938,0.41547,0.01476,0.42152,0.42801,0.43042,41.70827,NA,NA,NA,NA,NA
2020-10-17,2020,291,36,NEON.D06.UKFS.DP1.00033_2020_10_17_120006.jpg,115.69496,91.70171,61.96022,0.34045,0.42952,113.51531,4.35548,90.58069,2.22457,62.50028,2.76479,0.33976,0.00163,0.34001,0.34088,0.34203,0.42574,0.01118,0.42756,0.43246,0.43671,41.34519,NA,NA,NA,NA,NA
2020-10-18,2020,292,36,NEON.D06.UKFS.DP1.00033_2020_10_18_120006.jpg,110.81304,94.39482,70.46748,0.34241,0.40197,106.01458,3.64309,91.06856,2.57641,69.54851,2.20829,0.34154,8e-4,0.34157,0.34215,0.34244,0.39756,0.00595,0.39908,0.4004,0.40213,40.98431,NA,NA,NA,NA,NA
2020-10-19,2020,293,36,NEON.D06.UKFS.DP1.00033_2020_10_19_120006.jpg,112.0736,94.66162,70.67363,0.34124,0.404,108.07462,3.11144,92.89254,1.82677,71.00089,3.11405,0.34155,5.4e-4,0.34147,0.34205,0.3423,0.39741,0.00987,0.39888,0.40275,0.40495,40.62574,NA,NA,NA,NA,NA
2020-10-20,2020,294,36,NEON.D06.UKFS.DP1.00033_2020_10_20_120005.jpg,96.60872,83.50239,65.03671,0.34062,0.39408,101.63223,3.8955,88.1331,3.1575,67.67587,3.05095,0.34232,0.00093000000000000005,0.34224,0.34313,0.34335,0.3948,0.00782,0.39454,0.3992,0.40375,40.26951,NA,NA,NA,NA,NA
2020-10-21,2020,295,36,NEON.D06.UKFS.DP1.00033_2020_10_21_120006.jpg,103.42628,87.45603,64.66171,0.34223,0.40473,96.23824,7.28315,82.60958,5.99327,62.16645,5.33571,0.34278,0.00108,0.34269,0.34386,0.34418,0.39935,0.0099,0.40151,0.4044,0.40897,39.91604,NA,NA,NA,NA,NA
2020-10-22,2020,296,36,NEON.D06.UKFS.DP1.00033_2020_10_22_120005.jpg,110.96078,90.98486,63.44595,0.34283,0.4181,109.48155,9.46239,91.1305,5.12929,65.52882,4.99057,0.34247,0.0023,0.34252,0.34434,0.34518,0.41096,0.01889,0.41584,0.4193,0.43544,39.56506,NA,NA,NA,NA,NA
2020-10-23,2020,297,36,NEON.D06.UKFS.DP1.00033_2020_10_23_120005.jpg,111.03104,95.44319,72.60637,0.34199,0.39785,107.2875,3.98353,94.09467,2.66861,73.38475,3.31674,0.34249,0.00172,0.34187,0.34326,0.34525,0.39046,0.00709,0.39229,0.39522,0.39721,39.21698,NA,NA,NA,NA,NA
2020-10-24,2020,298,36,NEON.D06.UKFS.DP1.00033_2020_10_24_120006.jpg,106.09367,91.01691,69.55607,0.34131,0.39785,108.0775,2.11476,94.35078,1.46107,73.84949,2.43286,0.34151,3.3e-4,0.34152,0.34159,0.34191,0.39122,0.00682,0.39371,0.39622,0.39784,38.8719,NA,NA,NA,NA,NA
2020-10-25,2020,299,35,NEON.D06.UKFS.DP1.00033_2020_10_25_120006.jpg,104.21353,92.82262,73.691,0.34286,0.38494,105.45408,3.05082,93.76015,1.54107,74.63452,1.92507,0.34238,6.3e-4,0.34253,0.3428,0.34303,0.38504,0.00672,0.38498,0.38929,0.39432,38.52977,NA,NA,NA,NA,NA
2020-10-26,2020,300,35,NEON.D06.UKFS.DP1.00033_2020_10_26_120006.jpg,96.4156,86.29152,71.4688,0.3395,0.37933,94.79119,4.93897,85.44026,3.81034,71.7552,2.63264,0.33904,8.9e-4,0.33916,0.33962,0.33998,0.37605,0.00615,0.37815,0.38058,0.38195,38.19079,NA,NA,NA,NA,NA
2020-10-27,2020,301,35,NEON.D06.UKFS.DP1.00033_2020_10_27_120005.jpg,104.81261,90.147,69.79836,0.34049,0.39588,104.32742,2.95705,90.78096,2.39279,71.57631,3.25245,0.34041,7.9e-4,0.34069,0.34092,0.3411,0.39125,0.00728,0.39356,0.39599,0.39896,37.85501,NA,NA,NA,NA,NA
2020-10-28,2020,302,35,NEON.D06.UKFS.DP1.00033_2020_10_28_120006.jpg,109.83582,93.49907,71.54647,0.34014,0.39958,106.79646,4.82964,92.67633,2.32798,73.00366,2.35169,0.34012,5.8e-4,0.34005,0.34051,0.34085,0.3918,0.01035,0.39258,0.39725,0.40522,37.52273,NA,NA,NA,NA,NA
2020-10-29,2020,303,34,NEON.D06.UKFS.DP1.00033_2020_10_29_120005.jpg,122.59268,102.52127,78.72675,0.33742,0.40348,109.41709,7.29928,91.79701,3.51438,70.72376,4.33236,0.33756,0.00101,0.33776,0.3384,0.33863,0.4021,0.01706,0.40892,0.41259,0.41853,37.1938,NA,NA,NA,NA,NA
2020-10-30,2020,304,34,NEON.D06.UKFS.DP1.00033_2020_10_30_120006.jpg,109.20895,90.51908,67.06856,0.33928,0.40933,111.07136,3.47747,92.1695,2.9288,69.47583,4.69683,0.338,0.00133,0.33801,0.33928,0.33957,0.40744,0.01008,0.40946,0.41402,0.41788,36.86859,NA,NA,NA,NA,NA
2020-10-31,2020,305,34,NEON.D06.UKFS.DP1.00033_2020_10_31_120006.jpg,109.47134,91.60299,69.13594,0.33901,0.40513,111.27856,3.20098,92.6445,2.2578,70.12673,4.24762,0.33808,0.00145,0.33847,0.33934,0.33978,0.40616,0.01068,0.40519,0.41088,0.41809,36.547,NA,NA,NA,NA,NA
2020-11-01,2020,306,34,NEON.D06.UKFS.DP1.00033_2020_11_01_120006.jpg,111.22425,93.19299,71.37314,0.33791,0.40329,111.12458,3.47891,92.95879,2.80167,71.88863,4.81007,0.33687,0.00127,0.33715,0.33797,0.33839,0.40282,0.01089,0.40483,0.40899,0.4144,36.22922,NA,NA,NA,NA,NA
2020-11-02,2020,307,34,NEON.D06.UKFS.DP1.00033_2020_11_02_120005.jpg,107.04757,88.603,66.2307,0.33833,0.40876,110.89188,3.63469,92.49228,3.04038,70.6214,4.75389,0.33759,0.00121,0.33787,0.33859,0.33904,0.40487,0.01014,0.40624,0.40995,0.41627,35.91528,NA,NA,NA,NA,NA
2020-11-03,2020,308,34,NEON.D06.UKFS.DP1.00033_2020_11_03_120006.jpg,108.19119,88.75422,65.7153,0.3379,0.4119,111.53964,4.93488,92.62851,3.31284,70.69531,5.64032,0.33703,0.00117,0.33726,0.33807,0.33838,0.40596,0.01492,0.41072,0.41417,0.41812,35.60549,NA,NA,NA,NA,NA
2020-11-04,2020,309,34,NEON.D06.UKFS.DP1.00033_2020_11_04_120006.jpg,112.10229,93.86866,72.13194,0.33753,0.4031,107.7778,4.7538,91.87275,1.99409,73.1959,2.82699,0.33671,7.7e-4,0.33659,0.33731,0.33767,0.39488,0.01171,0.39693,0.40333,0.40761,35.29975,NA,NA,NA,NA,NA
2020-11-05,2020,310,33,NEON.D06.UKFS.DP1.00033_2020_11_05_120005.jpg,112.99854,93.16621,69.84509,0.33755,0.4094,112.51044,3.42816,92.67854,2.91472,70.01053,4.73396,0.33678,8e-4,0.33678,0.33744,0.33783,0.40901,0.01108,0.4094,0.4165,0.42296,34.99818,NA,NA,NA,NA,NA
2020-11-06,2020,311,33,NEON.D06.UKFS.DP1.00033_2020_11_06_120006.jpg,104.80058,89.45945,73.46134,0.33415,0.39145,100.44995,20.87314,84.89747,12.12435,69.45285,5.13567,0.33289,0.00272,0.3341,0.33455,0.33509,0.39009,0.03565,0.39296,0.4224,0.42813,34.70109,NA,NA,NA,NA,NA
2020-11-07,2020,312,33,NEON.D06.UKFS.DP1.00033_2020_11_07_120006.jpg,114.14063,93.99773,71.88475,0.33568,0.40761,111.53288,5.65323,92.30107,2.26703,71.90475,4.87739,0.33475,9.8e-4,0.33479,0.33566,0.33585,0.40444,0.01699,0.40847,0.41301,0.4198,34.40837,NA,NA,NA,NA,NA
2020-11-08,2020,313,33,NEON.D06.UKFS.DP1.00033_2020_11_08_120005.jpg,98.50099,87.02662,75.0311,0.334,0.37804,104.61888,10.86057,90.47067,4.77609,74.47324,6.89599,0.33561,0.00117,0.33544,0.33659,0.33691,0.38752,0.02724,0.38615,0.4175,0.41941,34.12014,NA,NA,NA,NA,NA
2020-11-09,2020,314,33,NEON.D06.UKFS.DP1.00033_2020_11_09_120006.jpg,106.24007,94.19152,79.76474,0.33616,0.37916,103.59784,2.30863,93.2527,1.60385,80.62234,3.22852,0.33608,6.2e-4,0.3362,0.33642,0.3366,0.37342,0.00818,0.37605,0.37823,0.3796,33.83671,NA,NA,NA,NA,NA
2020-11-10,2020,315,32,NEON.D06.UKFS.DP1.00033_2020_11_10_120005.jpg,100.49143,89.52333,77.22076,0.335,0.37604,100.59167,9.18085,88.66568,6.79538,75.05818,8.04952,0.33556,0.0021,0.33576,0.337,0.33773,0.38064,0.01637,0.37838,0.38276,0.39754,33.55792,NA,NA,NA,NA,NA
2020-11-11,2020,316,32,NEON.D06.UKFS.DP1.00033_2020_11_11_120006.jpg,108.81934,91.90961,72.5901,0.33627,0.39814,109.50044,3.31972,92.64846,3.28181,74.01409,4.8219900000000004,0.3355,8.9e-4,0.33562,0.33633,0.33652,0.3967,0.00924,0.39789,0.40209,0.40842,33.28417,NA,NA,NA,NA,NA
2020-11-12,2020,317,32,NEON.D06.UKFS.DP1.00033_2020_11_12_120006.jpg,100.35309,90.09274,77.92732,0.3357,0.37393,107.83057,8.36248,92.04654,3.60657,74.47504,4.70278,0.3355,0.0011,0.33542,0.33651,0.33675,0.39266,0.01994,0.39247,0.40872000000000003,0.41665,33.01534,NA,NA,NA,NA,NA
2020-11-13,2020,318,32,NEON.D06.UKFS.DP1.00033_2020_11_13_120006.jpg,107.95309,91.66738,73.82375,0.33523,0.39479,110.02122,3.46068,93.89302,2.23124,76.77477,3.69264,0.33452,0.001,0.335,0.33539,0.3355,0.392,0.00931,0.39387,0.39686,0.39985,32.75161,NA,NA,NA,NA,NA
2020-11-14,2020,319,32,NEON.D06.UKFS.DP1.00033_2020_11_14_120005.jpg,97.9394,87.95063,76.56109,0.33511,0.37317,99.33278,7.61533,88.94719,3.4165,76.29894,5.19878,0.33618,0.0012,0.33606,0.33682,0.33777,0.37515,0.01956,0.37305,0.38031,0.39721,32.49302,NA,NA,NA,NA,NA
2020-11-15,2020,320,32,NEON.D06.UKFS.DP1.00033_2020_11_15_120006.jpg,107.49947,92.15281,74.7773,0.3358,0.39172,107.44223,3.30118,92.02199,3.02398,75.29441,4.88085,0.33494,7.6e-4,0.3349,0.33565,0.33594,0.39123,0.01028,0.39251,0.39881,0.40405,32.23991,NA,NA,NA,NA,NA
2020-11-16,2020,321,32,NEON.D06.UKFS.DP1.00033_2020_11_16_120006.jpg,106.44257,90.26018,71.62826,0.33638,0.39668,108.57103,3.45721,92.07576,3.34693,73.85759,5.38749,0.33544,9.2e-4,0.33554,0.33633,0.33653,0.39577,0.01171,0.39655,0.40323,0.40991,31.99216,NA,NA,NA,NA,NA
2020-11-17,2020,322,32,NEON.D06.UKFS.DP1.00033_2020_11_17_120005.jpg,106.45999,90.43415,72.35683,0.33587,0.39539,107.97482,3.36252,91.97846,3.46972,74.2901,5.11832,0.33541,6.5e-4,0.33554,0.33601,0.33621,0.39395,0.00963,0.3951,0.3999,0.40515,31.74984,NA,NA,NA,NA,NA
2020-11-18,2020,323,32,NEON.D06.UKFS.DP1.00033_2020_11_18_120007.jpg,105.95525,89.06649,69.82865,0.33629,0.40006,108.52745,3.95519,91.35829,3.33389,72.32858,5.02623,0.33563,8.4e-4,0.33563,0.33626,0.33673,0.39886,0.01107,0.3998,0.40549,0.41219,31.51343,NA,NA,NA,NA,NA
2020-11-19,2020,324,31,NEON.D06.UKFS.DP1.00033_2020_11_19_120006.jpg,110.75235,93.20548,72.75813,0.33683,0.40024,108.81269,2.52199,91.20242,2.11152,71.14796,3.64286,0.33634,6.2e-4,0.33625,0.33685,0.33718,0.40139,0.00889,0.40133,0.4065,0.41362,31.2825,NA,NA,NA,NA,NA
2020-11-20,2020,325,31,NEON.D06.UKFS.DP1.00033_2020_11_20_120005.jpg,104.90964,92.60758,78.91558,0.33501,0.37951,103.96681,7.12331,92.70972,2.59772,79.90296,4.84849,0.3352,7.9e-4,0.33519,0.33573,0.33611,0.37566,0.01918,0.37741,0.38415,0.39661,31.05741,NA,NA,NA,NA,NA
2020-11-21,2020,326,30,NEON.D06.UKFS.DP1.00033_2020_11_21_120006.jpg,108.35427,95.42056,82.26598,0.33359,0.37881,103.77218,3.54762,92.11785,2.33421,80.33639,2.214,0.33349,5.4e-4,0.33349,0.33389,0.33402,0.37562,0.00585,0.37533,0.37901,0.3825,30.83846,NA,NA,NA,NA,NA
2020-11-22,2020,327,30,NEON.D06.UKFS.DP1.00033_2020_11_22_120006.jpg,105.03556,87.67355,68.98553,0.33502,0.40137,105.14296,7.89435,90.91498,3.63674,75.39526,7.20643,0.33492,9.1e-4,0.33504,0.33522,0.33556,0.38732,0.02427,0.39935,0.40119,0.40574,30.62544,NA,NA,NA,NA,NA
2020-11-23,2020,328,30,NEON.D06.UKFS.DP1.00033_2020_11_23_120006.jpg,89.98603,79.93789,67.07499,0.33729,0.37969,93.4562,4.33482,84.81809,4.38628,74.27072,5.87179,0.33589,0.00146,0.33603,0.33708,0.33756,0.37031,0.00995,0.37284,0.37848,0.38048,30.41855,NA,NA,NA,NA,NA
2020-11-24,2020,329,29,NEON.D06.UKFS.DP1.00033_2020_11_24_120006.jpg,101.55081,93.1763,82.92637,0.33558,0.36575,99.55142,2.74739,92.78968,1.43586,83.96371,2.07193,0.33582,9.8e-4,0.33606,0.33648,0.33691,0.36027,0.00712,0.36124,0.36369,0.36877,30.21788,NA,NA,NA,NA,NA
2020-11-25,2020,330,30,NEON.D06.UKFS.DP1.00033_2020_11_25_120005.jpg,91.01977,84.14035,76.4977,0.33434,0.36168,90.82695,8.48478,83.83076,7.4425,75.34606,6.99008,0.33529,0.00162,0.33547,0.33586,0.33764,0.36325,0.01036,0.36446,0.36803,0.37735,30.02661,NA,NA,NA,NA,NA
2020-11-26,2020,331,30,NEON.D06.UKFS.DP1.00033_2020_11_26_120005.jpg,108.51731,92.04735,73.75215,0.33555,0.39559,107.27354,4.67629,91.04049,3.22447,73.26181,4.12879,0.33524,5.8e-4,0.33527,0.33566,0.33599,0.39502,0.0106,0.39473,0.40157,0.41005,29.84289,NA,NA,NA,NA,NA
2020-11-27,2020,332,30,NEON.D06.UKFS.DP1.00033_2020_11_27_120006.jpg,104.5448,88.55143,71.82012,0.33426,0.39463,106.81683,3.0772,90.7759,3.1119,74.14956,4.54427,0.33407,7.1e-4,0.33434,0.33465,0.33476,0.39326,0.00821,0.3947,0.39968,0.40193,29.66587,NA,NA,NA,NA,NA
